@davrosz @Lockhart8Wendy \ud83e\udd23\ud83d\ude02\ud83e\udd23\ud83e\udd23\ud83e\udd23\ud83e\udd23\n\nHuge belly laugh from an Aussie currently stranded in Canada \ud83d\udc96,2021-02-12 09:40:26,MetroVancouver,Positive
"@LebronsDadd @MrGoldenSports @EA @god @LAPDHQ @EAMaddenNFL I agree with u for sure. Think about it like this, you e\u2026 https://t.co/lG3Kpjia1s",2021-02-12 09:41:07,MetroVancouver,Positive
My birthday now but they're quiet :( well i still have 24 hours here haha cant wait for sun tho,2021-02-12 09:41:15,MetroVancouver,Negative
The Indian government's war with @Twitter\nhttps://t.co/UY5Oxb8IZ7 #Twitter #FarmersProtest #Modi #BJP #RSS #India\u2026 https://t.co/6XjagxLIFf,2021-02-12 09:41:32,MetroVancouver,Positive
"As long as it aligns to the Lord's will, and pleases Him. Have the confidence to receive everything you have prayed\u2026 https://t.co/jC1M2PqIz2",2021-02-12 09:46:13,MetroVancouver,Positive
Junta has robbed our freedom and jailed our Rights!\n#WhatsHappeningInMyanmar https://t.co/dE2W0fYSDr,2021-02-12 09:48:09,MetroVancouver,Positive
@creepeffect I still think that portrait is of Anna Torv every time I glance at it,2021-02-12 09:48:58,MetroVancouver,Negative
"i\u2019m not saying that i\u2019m attracted to jacob sartorius... but i MIGHT be. this is a new development, i will update as i learn more",2021-02-12 09:49:56,MetroVancouver,Negative
"Remember Jeremiah 29:11?\n\nPlans to prosper and not to harm you, plans to give you hope and a future. https://t.co/OhKgctYAEu",2021-02-12 09:50:20,MetroVancouver,Positive
FREE OUR LEADERS\n\n#WhatsHappeningInMyanmar https://t.co/xyOmvhWqvZ,2021-02-12 09:51:42,MetroVancouver,Positive
@creepeffect @emmalawson I was done with that guy the second I heard him say 'talentless poc use their minority status for art clout',2021-02-12 09:52:25,MetroVancouver,Negative
@RonniLaurie @IvantaTump @kristyshl @Saline_tRick @RobertVosFrere @BandieraNancy @theresagiudice @MairScott3\u2026 https://t.co/L9YKPTN95V,2021-02-12 09:55:58,MetroVancouver,Positive
@theresagiudice @ThomONeil1 @kristyshl @BonJS0370 @blues679 @Ezim79 @zazzybritches @OklahomaPatrio1 @keriRN\u2026 https://t.co/O50YppmICe,2021-02-12 09:57:17,MetroVancouver,Positive
@ThomONeil1 @kristyshl @BonJS0370 @blues679 @Ezim79 @zazzybritches @OklahomaPatrio1 @keriRN @julyriver\u2026 https://t.co/qAqUUCMLeA,2021-02-12 09:58:37,MetroVancouver,Positive
"Cus the Lord still preparing you to receive that answer.\n\nAnd sometimes, all we can do is to wait. Until the Lord g\u2026 https://t.co/hWfBklSL3v",2021-02-12 09:58:56,MetroVancouver,Negative
Just posted a photo @ Gundam Hobby https://t.co/BN8YsZnBm6,2021-02-12 10:00:15,MetroVancouver,Positive
@creepeffect I think it's cool and good that they're selling a fungus that makes bugs do suicide as a brain supplement,2021-02-12 10:00:24,MetroVancouver,Positive
"WALNUT QUINOA GALETTE\n\nsaut\xe9ed kale, cherry tomato, cucumber, spiced chickpea pur\xe9e, curried pickled fennel, oregan\u2026 https://t.co/AesEBX3j1U",2021-02-12 10:06:36,MetroVancouver,Positive
"WALNUT QUINOA GALETTE \n\nsaut\xe9ed kale, mushroom, roasted red &amp; golden beets, brussel sprouts, parsnips, carrots, yam\u2026 https://t.co/rjLy1wAVKL",2021-02-12 10:06:53,MetroVancouver,Positive
01:57 hrs\nUBC Vancouver campus security \nFriday #Feb12,2021-02-12 10:07:18,MetroVancouver,Negative
3 India Farm Bills Explained in English\n@POTUS\n@vp @Rihanna\n@GretaThunberg\n@10DowningStreet\n@PreetKGillMP\u2026 https://t.co/CkJawaCvyz,2021-02-12 10:07:58,MetroVancouver,Positive
@stardatextoday @Ubisoft yo this is one of your absolute best paintings,2021-02-12 10:10:10,MetroVancouver,Positive
@FartyCheddarCat Lucky \ud83c\udf40 you and it\u2019s such a pretty \ud83e\udd29 colour too,2021-02-12 10:11:25,MetroVancouver,Negative
Goodmorning my lovelies. I found this picture on Google. #success #motivation #inspiration #superpost #banger\u2026 https://t.co/nHzPFOFLCF,2021-02-12 10:14:24,MetroVancouver,Positive
@CirclesSpinning @Ezim79 @kristyshl @Saline_tRick @doug_in_nc @elewilson @HondoResists @GreatTammie @TJNugent520\u2026 https://t.co/hdgBxoCpoC,2021-02-12 10:16:26,MetroVancouver,Positive
@HondoResists @ThomONeil1 @elewilson @doug_in_nc @Saline_tRick @GreatTammie @TJNugent520 @ldog562 @RonniLaurie\u2026 https://t.co/aFVW6rdQ0V,2021-02-12 10:18:22,MetroVancouver,Positive
she wanna fuck with the woo,2021-02-12 10:18:35,MetroVancouver,Negative
Wheel tire package always ready for your car. https://t.co/GFoL32x86K,2021-02-12 10:22:02,MetroVancouver,Positive
I never forget that the Epstein tapes are still floating around out there and wonder who has that power in their hands. \n #EpsteinFiles,2021-02-12 10:22:18,MetroVancouver,Negative
"sorry but after writing over 2000 articles for a site, it\u2019s just so insane to suddenly pay me half of what i was ma\u2026 https://t.co/fSFumOBcpW",2021-02-12 10:29:26,MetroVancouver,Positive
disney+ UI sucks,2021-02-12 10:30:09,MetroVancouver,Negative
@Casey the vlogs that motivated me to push myself in life and inspired me to create videos. thank you.,2021-02-12 10:31:10,MetroVancouver,Positive
@flyinvisible freelance has no rules \ud83d\ude43,2021-02-12 10:33:17,MetroVancouver,Negative
"@clairewillett @flyinvisible i\u2019m getting assigned articles that are shorter and have half the rate, basically. so i\u2026 https://t.co/oI6GLXOfVu",2021-02-12 10:36:24,MetroVancouver,Positive
"Only thing left is for realtors to include mancity in the listings. \n\n2.5M house for sale in South Wales, mancity a\u2026 https://t.co/5DOOjzvYhs",2021-02-12 10:39:23,MetroVancouver,Positive
@clairewillett @flyinvisible and like i\u2019ll never find another job that has this level of flexibility to let me run\u2026 https://t.co/SrJaXBpBHv,2021-02-12 10:40:00,MetroVancouver,Positive
Name your all-time favourite player from each of these countries:\n\n\ud83c\udde6\ud83c\uddf7 - Speroni\n\ud83c\udde7\ud83c\uddf7 - Cafu\n\ud83c\udff4\udb40\udc67\udb40\udc62\udb40\udc65\udb40\udc6e\udb40\udc67\udb40\udc7f - Zaha\n\ud83c\udde9\ud83c\uddea - Bierh\u2026 https://t.co/0zVKQebFu5,2021-02-12 10:40:01,MetroVancouver,Positive
@BonJS0370 @RobertVosFrere @Saline_tRick @ldog562 @MairScott3 @bobbiejaneV @BleuTsuni @BandieraNancy\u2026 https://t.co/VIBozHKjcB,2021-02-12 10:41:13,MetroVancouver,Positive
Too many header for Ince it would seem.,2021-02-12 10:41:50,MetroVancouver,Negative
@clairewillett @flyinvisible yeah i am! i could definitely give that a go,2021-02-12 10:43:09,MetroVancouver,Negative
Xorld Sippoet Indi,2021-02-12 10:45:52,MetroVancouver,Negative
World Support India Farmers\n3 India Farm Bills Explained in English\nOver120 Indian people including Farmers R in ja\u2026 https://t.co/7erT19TxeF,2021-02-12 10:45:52,MetroVancouver,Positive
World Support India Farmers\n3 India Farm Bills Explained in English\nOver120 Indian people jailedAnyone looking like\u2026 https://t.co/NwWQmFChks,2021-02-12 10:45:53,MetroVancouver,Positive
"Farmers R missing And Dehi Police wont admit.70,80 yr elderly yr men arrested&amp;put in jail for NO REASON-,\nthey coul\u2026 https://t.co/7JuFHePJMQ",2021-02-12 10:45:53,MetroVancouver,Negative
Sec 307 on 18 yr old Deepak&amp;21yr old Sunil 4delivering food-these police have orders from PM of India Govt.This is\u2026 https://t.co/YM7OEw0vdg,2021-02-12 10:45:54,MetroVancouver,Negative
Name your all-time favourite player from each of these countries:\n\n\ud83c\udde6\ud83c\uddf7 - Speroni\n\ud83c\udde7\ud83c\uddf7 - Cafu\n\ud83c\udff4\udb40\udc67\udb40\udc62\udb40\udc65\udb40\udc6e\udb40\udc67\udb40\udc7f - Zaha\n\ud83c\udde9\ud83c\uddea - Bucht\u2026 https://t.co/DzFxLrUL1q,2021-02-12 10:46:54,MetroVancouver,Positive
Being your own writer/director from beneath two layers of tightly-fitted costuming is tough work.\n\nPhoto by\u2026 https://t.co/3207S5Gxmp,2021-02-12 10:47:08,MetroVancouver,Negative
@OlsonBrett The Weak Greek more like it.,2021-02-12 11:07:42,MetroVancouver,Positive
Shapo probably wishing he drew the Weak Greek...I mean Greek Freak.,2021-02-12 11:08:25,MetroVancouver,Negative
@Wipeout I feel like this pairing was destined to happen. I am very excited to see @nicolebyer and @JohnCena on tel\u2026 https://t.co/x5encSfqPu,2021-02-12 11:08:31,MetroVancouver,Negative
Shapo probably wishing he drew the Weak Greek...I mean Greek Freak.\n\n#AusOpen,2021-02-12 11:08:46,MetroVancouver,Negative
He is translating every single LIES that General Min Aung Hlaing propagated through military-owned Channel.\nInterna\u2026 https://t.co/ga1AMfVylh,2021-02-12 11:08:58,MetroVancouver,Positive
"He didn't mention human rights violations , oppression of free speech. He didn't mention police raiding and breakin\u2026 https://t.co/JZZHL6qHv8",2021-02-12 11:10:06,MetroVancouver,Positive
@OlsonBrett But far from an elite athlete. https://t.co/CgwYIYSfX5,2021-02-12 11:11:04,MetroVancouver,Positive
"@Bernardo1130 @jackermann As do I. I was just taking about it. It was you, @Bernardo1130, jumping my car. Thanks for the help!",2021-02-12 11:11:14,MetroVancouver,Positive
@jujhar94 thanks for raising voice in support  of Indian farmers and speaking up human rights violation. Oilers wil\u2026 https://t.co/W0GWMsfqtN,2021-02-12 11:13:30,MetroVancouver,Positive
@rudocvetkov @ChrisMaslanka I experienced homophobia the many times I went back. Last in 2018 for the 50th annivers\u2026 https://t.co/aFmRLwpuh5,2021-02-12 11:16:33,MetroVancouver,Negative
Happy Lunar New Year To Friends Chinese ! https://t.co/6vJMJO3AAQ,2021-02-12 11:24:48,MetroVancouver,Positive
@m7d3ajibne @Adrianalimasdv @201cleo1 @_CamilaSa_ @Flow_blume @Nature_hx @Bella_Ely_ @8Katzenlady @nealhailey\u2026 https://t.co/EN7gu6puZK,2021-02-12 11:25:38,MetroVancouver,Positive
Neat vintage ...#FF https://t.co/xpxpkvleUw,2021-02-12 11:26:38,MetroVancouver,Positive
@SassyMetisChick My Blues? Moody.,2021-02-12 11:26:41,MetroVancouver,Negative
Excellent article that points to troubling developments in the country of my birth.              Poland\u2019s dangerous\u2026 https://t.co/zvU5CAomNv,2021-02-12 11:26:52,MetroVancouver,Positive
Nice #FF https://t.co/nA5VjBpacq,2021-02-12 11:30:37,MetroVancouver,Positive
Neat,2021-02-12 11:31:30,MetroVancouver,Negative
@AfcaAmsterdam @EviRodrigo Absolutely,2021-02-12 11:31:53,MetroVancouver,Positive
Love it,2021-02-12 11:32:17,MetroVancouver,Positive
@TheOneASB Thanks Arjan @TheOneASB for raising voice for farmers! Just saw an ad regarding NHL star @jujhar94 on TV\u2026 https://t.co/EhtW0AzAL0,2021-02-12 11:36:23,MetroVancouver,Positive
@chigrl Is this real?,2021-02-12 11:46:15,MetroVancouver,Positive
@sirc957 @NaluticWOW And then *shoves food into my mouth* you have people *takes a sip of boba/BBT* like me. https://t.co/FIBcZK3G68,2021-02-12 11:46:20,MetroVancouver,Positive
@BQOTD good morning world  .\n#HappyFriday \n#fridaymorning #FridayVibes https://t.co/GhxIQ0ff0E,2021-02-12 11:49:46,MetroVancouver,Positive
the rare beans I bought have arrived https://t.co/4RcyFJ0TlY,2021-02-12 11:59:24,MetroVancouver,Positive
@chigrl How 2 kill people while saving the environment?,2021-02-12 12:01:42,MetroVancouver,Negative
had a nightmare that I forgot about and missed the valentine's day zoom concert,2021-02-12 12:02:31,MetroVancouver,Negative
