description,temp,feels_like,temp_min,temp_max,pressure,humidity,wind,sunrise,sunset,location,forecast_timestamp
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:19
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:20
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:20
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:21
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:21
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:22
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:22
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:23
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:23
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:24
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:24
few clouds,271.24,267.01,269.82,272.15,1023,69,2.06,1612884667,1612920145,Vancouver,10-02-2021 05:25
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:25
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:26
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:26
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:27
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:27
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:28
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:28
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:29
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:29
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:30
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:30
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:31
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:31
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:32
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:32
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:33
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:33
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:34
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:34
few clouds,271.03,265.89,270.15,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:35
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:35
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:36
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:36
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:37
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:37
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:38
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:38
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:39
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:39
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:40
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:40
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:41
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:41
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:42
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:42
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:43
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:43
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:44
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:44
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:45
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:45
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:46
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:46
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:47
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:47
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:48
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:49
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:49
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:50
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:50
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:51
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:51
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:52
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:52
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:53
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:53
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:54
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:54
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:55
few clouds,271.07,265.93,269.82,272.15,1023,80,3.6,1612884667,1612920145,Vancouver,10-02-2021 05:55
